,Connectivity_Index,First_ROI_Index,First_ROI_Name,Second_ROI_Index,Second_ROI_Name,P_Values,ASD_Mean,TD_Mean,ASD_STD,TD_STD,Dominant_Group
1024,216,5,Thalamus (5),20,Cuneus (20),0.6316981676597231,-0.03259161,-0.04310648,0.2120486,0.21563216,ASD
1025,1297,40,"Inferior frontal gyrus ([IFG], 40)",51,"Cerebellum ([CB], 51)",0.632972488966367,0.017351387,0.029202374,0.2627246,0.22009917,TD
1026,1314,42,"Hippocampus ([HiPP], 42)",45,"Anterior cingulate cortex ([ACC], 45)",0.6330910563220858,-0.10659148,-0.11836649,0.22952454,0.2506177,ASD
1027,691,16,"Postcentral gyrus ([PoCG], 16)",33,"Left inferior parietal lobue ([R IPL], 33)",0.6342626391349735,0.29024753,0.3029421,0.2715336,0.24872974,TD
1028,744,17,"Calcarine gyrus ([CalcarineG], 17)",50,"Cerebellum ([CB], 50)",0.6343292794821307,-0.07004191,-0.082125306,0.2369402,0.25764096,ASD
1029,245,5,Thalamus (5),49,"Posterior cingulate cortex ([PCC], 49)",0.6345652647266752,-0.025780125,-0.03712396,0.25155768,0.21293946,ASD
1030,80,2,Subthalamus/hypothalamus (2),31,"Middle frontal gyrus ([MiFG], 31)",0.6347435147938265,-0.021885507,-0.00997537,0.24065223,0.24804325,TD
1031,65,2,Subthalamus/hypothalamus (2),16,"Postcentral gyrus ([PoCG], 16)",0.6352374319214008,0.0086340895,-0.0068470305,0.32247737,0.3140174,ASD
1032,678,16,"Postcentral gyrus ([PoCG], 16)",20,Cuneus (20),0.635330403640687,0.011064284,0.02228568,0.23561564,0.22587447,TD
1033,349,8,"Postcentral gyrus ([PoCG], 8)",15,"Superior parietal lobule ([SPL], 15)",0.6372113080856114,-0.055726122,-0.066715345,0.2233803,0.23081775,ASD
1034,1063,28,"Superior medial frontal gyrus ([SMFG], 28)",39,"Middle cingulate cortex ([MCC], 39)",0.6394819260656869,0.19379306,0.1816342,0.2536044,0.25258347,ASD
1035,94,2,Subthalamus/hypothalamus (2),45,"Anterior cingulate cortex ([ACC], 45)",0.6404065021663988,-0.028225379,-0.016575838,0.24856466,0.23782317,TD
1036,242,5,Thalamus (5),46,"Posterior cingulate cortex ([PCC], 46)",0.6407744462105975,0.11192603,0.09591785,0.3367875,0.33227775,ASD
1037,1331,43,Precuneus (43),52,"Cerebellum ([CB], 52)",0.6408096346693961,-0.082511224,-0.07317226,0.17851166,0.20997016,TD
1038,562,13,"Paracentral lobule ([ParaCL], 13)",18,"Middle occipital gyrus ([MOG], 18)",0.6419543765466889,-0.11098744,-0.10013627,0.21385449,0.2400052,TD
1039,1351,46,"Posterior cingulate cortex ([PCC], 46)",48,Precuneus (48),0.6421379834715244,0.23854505,0.22593802,0.25543556,0.27297357,ASD
1040,616,14,"Precentral gyrus ([PreCG], 14)",33,"Left inferior parietal lobue ([R IPL], 33)",0.6431982761227466,0.23996532,0.25291213,0.2676011,0.27715546,TD
1041,706,16,"Postcentral gyrus ([PoCG], 16)",48,Precuneus (48),0.6439258205491485,0.017747696,0.005066334,0.27608028,0.2589717,ASD
1042,665,15,"Superior parietal lobule ([SPL], 15)",44,Precuneus (44),0.6442288722166705,-0.092488185,-0.08220585,0.21644226,0.21772994,TD
1043,256,6,"Superior temporal gyrus ([STG], 6)",13,"Paracentral lobule ([ParaCL], 13)",0.6472608239364119,-0.03469161,-0.022755014,0.25740004,0.25138104,TD
1044,443,10,"Paracentral lobule ([ParaCL], 10)",22,Fusiform gyrus (22),0.6477813586315914,-0.19348493,-0.20528333,0.23928645,0.26331535,ASD
1045,824,20,Cuneus (20),28,"Superior medial frontal gyrus ([SMFG], 28)",0.6481934017778324,-0.114799686,-0.123909704,0.19755064,0.19186135,ASD
1046,1288,40,"Inferior frontal gyrus ([IFG], 40)",42,"Hippocampus ([HiPP], 42)",0.6498602036455432,-0.08021874,-0.068025835,0.2438762,0.27814397,TD
1047,750,18,"Middle occipital gyrus ([MOG], 18)",21,"Right middle occipital gyrus ([R MOG], 21)",0.6507291010485867,0.51083225,0.49939224,0.26972786,0.22152726,ASD
1048,1205,34,"Supplementary motor area ([SMA], 34)",52,"Cerebellum ([CB], 52)",0.6509580000113561,-0.077562384,-0.08798745,0.23637949,0.21276876,ASD
1049,827,20,Cuneus (20),31,"Middle frontal gyrus ([MiFG], 31)",0.6519107148877485,-0.02767154,-0.018488992,0.20883237,0.18794265,TD
1050,1317,42,"Hippocampus ([HiPP], 42)",48,Precuneus (48),0.6524426373268015,-0.11376137,-0.12725648,0.28539687,0.29853782,ASD
1051,53,2,Subthalamus/hypothalamus (2),4,Caudate (4),0.6538549839126531,0.30318728,0.3180043,0.32951462,0.31494957,TD
1052,602,14,"Precentral gyrus ([PreCG], 14)",19,"Middle temporal gyrus ([MTG], 19)",0.6568560577425722,0.029118318,0.01484486,0.33120114,0.29494292,ASD
1053,573,13,"Paracentral lobule ([ParaCL], 13)",29,"Inferior frontal gyrus ([IFG], 29)",0.6584734729828112,-0.090273686,-0.07935518,0.23068194,0.25025398,TD
1054,12,1,Caudate (1),14,"Precentral gyrus ([PreCG], 14)",0.6588775662624511,-0.060382895,-0.048886064,0.26782617,0.23975776,TD
1055,297,7,"Middle temporal gyrus ([MTG], 7)",8,"Postcentral gyrus ([PoCG], 8)",0.6606982552537627,0.33772036,0.3483728,0.2237724,0.24838062,TD
1056,1289,40,"Inferior frontal gyrus ([IFG], 40)",43,Precuneus (43),0.6638696984129169,-0.028960928,-0.03889627,0.22257404,0.22324137,ASD
1057,134,3,Putamen (3),35,"Superior frontal gyrus ([SFG], 35)",0.6642045678920492,-0.06559729,-0.051889244,0.31301415,0.3028618,TD
1058,186,4,Caudate (4),38,"Left inferior parietal lobule ([L IPL], 38)",0.6649816438972382,0.028659731,0.037947144,0.21422808,0.2040617,TD
1059,30,1,Caudate (1),32,"Inferior parietal lobule ([IPL], 32)",0.666358127276143,-0.07114075,-0.07994305,0.18092619,0.21510376,ASD
1060,57,2,Subthalamus/hypothalamus (2),8,"Postcentral gyrus ([PoCG], 8)",0.6666820178896622,0.106855616,0.09441103,0.2673021,0.29495832,ASD
1061,501,11,"Right postcentral gyrus ([R PoCG], 11)",38,"Left inferior parietal lobule ([L IPL], 38)",0.6672733000132923,0.09432123,0.10331724,0.20302618,0.20500924,TD
1062,55,2,Subthalamus/hypothalamus (2),6,"Superior temporal gyrus ([STG], 6)",0.6677354972834258,0.020852584,0.007582518,0.30122447,0.30161533,ASD
1063,687,16,"Postcentral gyrus ([PoCG], 16)",29,"Inferior frontal gyrus ([IFG], 29)",0.6679597486560446,-0.08298715,-0.0726842,0.24186072,0.22655915,TD
1064,752,18,"Middle occipital gyrus ([MOG], 18)",23,"Inferior occipital gyrus ([IOG], 23)",0.6703640452868487,0.46641386,0.45551446,0.26312724,0.23598023,ASD
1065,823,20,Cuneus (20),27,Insula (27),0.6706583255799714,-0.07017156,-0.07927463,0.20464285,0.21258469,ASD
1066,536,12,"Superior parietal lobule ([SPL], 12)",32,"Inferior parietal lobule ([IPL], 32)",0.6714077765412674,0.032996994,0.022474427,0.2212511,0.26018152,ASD
1067,1081,29,"Inferior frontal gyrus ([IFG], 29)",33,"Left inferior parietal lobue ([R IPL], 33)",0.672874718749721,0.007846027,0.01826094,0.23825291,0.24269031,TD
1068,251,6,"Superior temporal gyrus ([STG], 6)",8,"Postcentral gyrus ([PoCG], 8)",0.6730636119077293,0.29335016,0.28307757,0.23107442,0.24330673,ASD
1069,1312,42,"Hippocampus ([HiPP], 42)",43,Precuneus (43),0.6731415306969979,-0.13818736,-0.14714077,0.18867919,0.22315216,ASD
1070,549,12,"Superior parietal lobule ([SPL], 12)",45,"Anterior cingulate cortex ([ACC], 45)",0.6734427520663214,-0.15974627,-0.15149055,0.19674604,0.18531185,TD
1071,559,13,"Paracentral lobule ([ParaCL], 13)",15,"Superior parietal lobule ([SPL], 15)",0.6761125362903334,0.097184874,0.109942324,0.2925774,0.30264813,TD
1072,324,7,"Middle temporal gyrus ([MTG], 7)",35,"Superior frontal gyrus ([SFG], 35)",0.6782716195677403,-0.29731315,-0.3087877,0.25450033,0.2836046,ASD
1073,909,22,Fusiform gyrus (22),50,"Cerebellum ([CB], 50)",0.6827903079822462,0.15860084,0.17146479,0.30070114,0.3128203,TD
1074,571,13,"Paracentral lobule ([ParaCL], 13)",27,Insula (27),0.6833900698962907,0.0060700723,-0.0049443087,0.26320118,0.26344925,ASD
1075,405,9,"Left postcentral gyrus ([L PoCG], 9)",27,Insula (27),0.6838698429993448,-0.10822599,-0.11850744,0.2406973,0.25139,ASD
1076,756,18,"Middle occipital gyrus ([MOG], 18)",27,Insula (27),0.6846946091517125,-0.06517456,-0.07418915,0.22258064,0.21039099,ASD
1077,669,15,"Superior parietal lobule ([SPL], 15)",48,Precuneus (48),0.6859423893697787,0.455251,0.4657707,0.2559344,0.2514508,TD
1078,239,5,Thalamus (5),43,Precuneus (43),0.6867959243314188,-0.038382933,-0.030511267,0.19442943,0.18634498,TD
1079,771,18,"Middle occipital gyrus ([MOG], 18)",42,"Hippocampus ([HiPP], 42)",0.6868204034753445,0.052209094,0.04261924,0.22470783,0.23867738,ASD
1080,64,2,Subthalamus/hypothalamus (2),15,"Superior parietal lobule ([SPL], 15)",0.6868587811345168,-0.20357984,-0.21327049,0.24084425,0.2280011,ASD
1081,1292,40,"Inferior frontal gyrus ([IFG], 40)",46,"Posterior cingulate cortex ([PCC], 46)",0.687628379990367,0.045259476,0.056264654,0.26239887,0.27113274,TD
1082,1340,44,Precuneus (44),52,"Cerebellum ([CB], 52)",0.6907178048018092,0.029088188,0.019848816,0.2511577,0.1996944,ASD
1083,1030,27,Insula (27),31,"Middle frontal gyrus ([MiFG], 31)",0.69084310754326,0.091066845,0.08178694,0.2417442,0.21289326,ASD
1084,22,1,Caudate (1),24,"Lingual gyrus ([LingualG], 24)",0.691051389612389,-0.11236473,-0.12077269,0.19655222,0.21524642,ASD
1085,191,4,Caudate (4),43,Precuneus (43),0.6912841601819093,-0.1277073,-0.12028347,0.18786909,0.1767286,TD
1086,413,9,"Left postcentral gyrus ([L PoCG], 9)",35,"Superior frontal gyrus ([SFG], 35)",0.6917290868766671,-0.08033705,-0.09179894,0.25760624,0.30341205,ASD
1087,497,11,"Right postcentral gyrus ([R PoCG], 11)",34,"Supplementary motor area ([SMA], 34)",0.6924501461635582,0.0021628835,-0.0060277767,0.20452747,0.19936278,ASD
1088,418,9,"Left postcentral gyrus ([L PoCG], 9)",40,"Inferior frontal gyrus ([IFG], 40)",0.6925191341965684,-0.12383769,-0.115529574,0.20398726,0.20569456,TD
1089,1136,31,"Middle frontal gyrus ([MiFG], 31)",43,Precuneus (43),0.6934435525373935,0.07152494,0.06292568,0.21680132,0.2086919,ASD
1090,612,14,"Precentral gyrus ([PreCG], 14)",29,"Inferior frontal gyrus ([IFG], 29)",0.69482543570673,0.012253973,0.0022100005,0.2541048,0.24524409,ASD
1091,866,21,"Right middle occipital gyrus ([R MOG], 21)",38,"Left inferior parietal lobule ([L IPL], 38)",0.6954792322181023,-0.0054459237,0.0038227164,0.2413822,0.22028843,TD
1092,939,23,"Inferior occipital gyrus ([IOG], 23)",50,"Cerebellum ([CB], 50)",0.6964050674392408,0.045092396,0.035654414,0.21103878,0.25752905,ASD
1093,1050,27,Insula (27),51,"Cerebellum ([CB], 51)",0.6965214169909089,-0.15041772,-0.16137569,0.27660456,0.27136993,ASD
1094,598,14,"Precentral gyrus ([PreCG], 14)",15,"Superior parietal lobule ([SPL], 15)",0.696900867075586,0.18603629,0.17638,0.23943482,0.243918,ASD
1095,59,2,Subthalamus/hypothalamus (2),10,"Paracentral lobule ([ParaCL], 10)",0.6972358046845979,-0.21303031,-0.20156033,0.26303238,0.30919656,TD
1096,414,9,"Left postcentral gyrus ([L PoCG], 9)",36,"Middle frontal gyrus ([MiFG], 36)",0.6973029644740805,-0.043463033,-0.035472732,0.19485532,0.20541693,TD
1097,816,19,"Middle temporal gyrus ([MTG], 19)",53,"Cerebellum ([CB], 53)",0.698723250506257,-0.0896302,-0.09997181,0.26022235,0.26082817,ASD
1098,679,16,"Postcentral gyrus ([PoCG], 16)",21,"Right middle occipital gyrus ([R MOG], 21)",0.7017681223963246,-0.009819926,7.537695e-05,0.26167852,0.2422283,TD
1099,624,14,"Precentral gyrus ([PreCG], 14)",41,"Middle frontal gyrus ([MiFG], 41)",0.702313958476126,-0.057437774,-0.06657698,0.23860228,0.22778837,ASD
1100,1281,39,"Middle cingulate cortex ([MCC], 39)",48,Precuneus (48),0.705474474894825,-0.0438962,-0.05392908,0.2550117,0.26248327,ASD
1101,323,7,"Middle temporal gyrus ([MTG], 7)",34,"Supplementary motor area ([SMA], 34)",0.7059825097885634,0.07715217,0.06777992,0.23568167,0.24839352,ASD
1102,896,22,Fusiform gyrus (22),37,"Hippocampus ([HiPP], 37)",0.7080942202620812,0.20679632,0.22030063,0.33136708,0.3702166,TD
1103,15,1,Caudate (1),17,"Calcarine gyrus ([CalcarineG], 17)",0.7084231480585216,-0.14575048,-0.1378569,0.19727768,0.21371397,TD
1104,460,10,"Paracentral lobule ([ParaCL], 10)",39,"Middle cingulate cortex ([MCC], 39)",0.7104991396524412,-0.17313255,-0.16257122,0.2698038,0.28460073,TD
1105,279,6,"Superior temporal gyrus ([STG], 6)",36,"Middle frontal gyrus ([MiFG], 36)",0.7125902328466458,0.09191123,0.08422162,0.20688972,0.20025307,ASD
1106,809,19,"Middle temporal gyrus ([MTG], 19)",46,"Posterior cingulate cortex ([PCC], 46)",0.713625855500723,-0.013806918,-0.0027112789,0.2965502,0.293111,TD
1107,502,11,"Right postcentral gyrus ([R PoCG], 11)",39,"Middle cingulate cortex ([MCC], 39)",0.7141144996891728,-0.0911753,-0.09993151,0.2249068,0.24066474,ASD
1108,392,9,"Left postcentral gyrus ([L PoCG], 9)",14,"Precentral gyrus ([PreCG], 14)",0.7149432280427255,0.23459332,0.24399742,0.23440415,0.26615012,TD
1109,625,14,"Precentral gyrus ([PreCG], 14)",42,"Hippocampus ([HiPP], 42)",0.719574554860613,-0.15038693,-0.13924313,0.31305474,0.29227296,TD
1110,50,1,Caudate (1),52,"Cerebellum ([CB], 52)",0.72167966363897,0.031235233,0.04244951,0.30561373,0.30827492,TD
1111,203,5,Thalamus (5),7,"Middle temporal gyrus ([MTG], 7)",0.7230870009560092,0.043206252,0.032412935,0.27662203,0.31543046,ASD
1112,1052,27,Insula (27),53,"Cerebellum ([CB], 53)",0.7232056008111736,-0.09041354,-0.08180626,0.22784324,0.24543822,TD
1113,1000,26,"Inferior parietal lobule ([IPL], 26)",27,Insula (27),0.7241702868840758,-0.057469636,-0.06616965,0.23954698,0.24120277,ASD
1114,1113,30,"Right inferior frontal gyrus ([R IFG], 30)",42,"Hippocampus ([HiPP], 42)",0.724507508154316,-0.061688673,-0.053455554,0.22395246,0.23141207,TD
1115,564,13,"Paracentral lobule ([ParaCL], 13)",20,Cuneus (20),0.724964906662954,-0.11820978,-0.12563135,0.20510976,0.20623663,ASD
1116,527,12,"Superior parietal lobule ([SPL], 12)",23,"Inferior occipital gyrus ([IOG], 23)",0.7251371353010349,-0.025213737,-0.016674839,0.2400917,0.23359245,TD
1117,46,1,Caudate (1),48,Precuneus (48),0.7261273516417761,-0.16270505,-0.17105933,0.24219353,0.22287448,ASD
1118,1244,37,"Hippocampus ([HiPP], 37)",40,"Inferior frontal gyrus ([IFG], 40)",0.7270018014689782,-0.103329554,-0.09528383,0.2138516,0.23471569,TD
1119,56,2,Subthalamus/hypothalamus (2),7,"Middle temporal gyrus ([MTG], 7)",0.727347338349857,0.13751802,0.12754196,0.267183,0.2899342,ASD
1120,836,20,Cuneus (20),40,"Inferior frontal gyrus ([IFG], 40)",0.7285356611530449,-0.061277978,-0.06873903,0.20292902,0.21586125,ASD
1121,484,11,"Right postcentral gyrus ([R PoCG], 11)",21,"Right middle occipital gyrus ([R MOG], 21)",0.7295293411371522,0.022499176,0.03095559,0.24155422,0.23549002,TD
1122,298,7,"Middle temporal gyrus ([MTG], 7)",9,"Left postcentral gyrus ([L PoCG], 9)",0.7306481260053925,0.093441844,0.101778746,0.21711953,0.25311342,TD
1123,962,24,"Lingual gyrus ([LingualG], 24)",44,Precuneus (44),0.7316021579244906,-0.0105590215,-0.0035491113,0.18865755,0.20901257,TD
1124,829,20,Cuneus (20),33,"Left inferior parietal lobue ([R IPL], 33)",0.7323794611009793,0.010196252,0.017341826,0.19288196,0.2137081,TD
1125,781,18,"Middle occipital gyrus ([MOG], 18)",52,"Cerebellum ([CB], 52)",0.732653743203127,-0.01601388,-0.024089886,0.23464207,0.22649072,ASD
1126,1318,42,"Hippocampus ([HiPP], 42)",49,"Posterior cingulate cortex ([PCC], 49)",0.7341032040406126,-0.19893232,-0.20742403,0.2590928,0.22802043,ASD
1127,300,7,"Middle temporal gyrus ([MTG], 7)",11,"Right postcentral gyrus ([R PoCG], 11)",0.734240315859013,0.08989158,0.082083896,0.21594696,0.23197821,ASD
1128,103,3,Putamen (3),4,Caudate (4),0.7350115299783472,0.4692523,0.47927892,0.3055112,0.2718344,TD
1129,951,24,"Lingual gyrus ([LingualG], 24)",33,"Left inferior parietal lobue ([R IPL], 33)",0.7363516685069911,-0.009363161,-0.0020724516,0.2169823,0.2053634,TD
1130,941,23,"Inferior occipital gyrus ([IOG], 23)",52,"Cerebellum ([CB], 52)",0.7373567545067726,-0.039721645,-0.048228934,0.24875304,0.24600822,ASD
1131,1126,31,"Middle frontal gyrus ([MiFG], 31)",33,"Left inferior parietal lobue ([R IPL], 33)",0.7394992703065304,0.26486215,0.25759873,0.21717589,0.20888703,ASD
1132,1133,31,"Middle frontal gyrus ([MiFG], 31)",40,"Inferior frontal gyrus ([IFG], 40)",0.7398341037286962,0.4062522,0.39872742,0.21616694,0.22547528,ASD
1133,52,2,Subthalamus/hypothalamus (2),3,Putamen (3),0.7398959008358085,0.33048144,0.31876388,0.32300103,0.36338547,ASD
1134,546,12,"Superior parietal lobule ([SPL], 12)",42,"Hippocampus ([HiPP], 42)",0.7400570303720282,-0.03987202,-0.049143694,0.28892013,0.25565687,ASD
1135,689,16,"Postcentral gyrus ([PoCG], 16)",31,"Middle frontal gyrus ([MiFG], 31)",0.740991637446852,0.053242777,0.044831876,0.25564978,0.24063747,ASD
1136,1,1,Caudate (1),3,Putamen (3),0.7425811278234379,0.18168454,0.17191477,0.2791049,0.30022874,ASD
1137,1356,46,"Posterior cingulate cortex ([PCC], 46)",53,"Cerebellum ([CB], 53)",0.7428354024464192,-0.10382141,-0.094922826,0.25191936,0.2760091,TD
1138,1316,42,"Hippocampus ([HiPP], 42)",47,"Anterior cingulate cortex ([ACC], 47)",0.7437930011703902,-0.009822413,-0.019153977,0.24450068,0.30756688,ASD
1139,211,5,Thalamus (5),15,"Superior parietal lobule ([SPL], 15)",0.744409995843549,-0.04913344,-0.057790086,0.24775948,0.26922634,ASD
1140,860,21,"Right middle occipital gyrus ([R MOG], 21)",32,"Inferior parietal lobule ([IPL], 32)",0.7460259335175135,-0.13799864,-0.14520378,0.22078909,0.21312204,ASD
1141,1375,51,"Cerebellum ([CB], 51)",52,"Cerebellum ([CB], 52)",0.7461952444827866,0.18008037,0.16901915,0.33687124,0.32970375,ASD
1142,1090,29,"Inferior frontal gyrus ([IFG], 29)",42,"Hippocampus ([HiPP], 42)",0.7468382917028222,-0.08100825,-0.07271679,0.25134,0.24959664,TD
1143,329,7,"Middle temporal gyrus ([MTG], 7)",40,"Inferior frontal gyrus ([IFG], 40)",0.7471208573416561,0.025337595,0.03315298,0.22985448,0.24244107,TD
1144,1306,41,"Middle frontal gyrus ([MiFG], 41)",48,Precuneus (48),0.7480294274374075,-0.013412062,-0.020754164,0.22650667,0.21929279,ASD
1145,1010,26,"Inferior parietal lobule ([IPL], 26)",37,"Hippocampus ([HiPP], 37)",0.7481737612376967,-0.1001717,-0.10666122,0.20509928,0.18906888,ASD
1146,129,3,Putamen (3),30,"Right inferior frontal gyrus ([R IFG], 30)",0.7490460054389871,0.10453686,0.11166947,0.21728587,0.21753351,TD
1147,581,13,"Paracentral lobule ([ParaCL], 13)",37,"Hippocampus ([HiPP], 37)",0.7511254971581548,-0.07331078,-0.06496351,0.25683704,0.25644258,TD
1148,449,10,"Paracentral lobule ([ParaCL], 10)",28,"Superior medial frontal gyrus ([SMFG], 28)",0.7575227640392332,0.017362365,0.01050986,0.21405713,0.21868674,ASD
1149,220,5,Thalamus (5),24,"Lingual gyrus ([LingualG], 24)",0.7580620840173062,0.0050663133,-0.0021757395,0.2321141,0.22646703,ASD
1150,622,14,"Precentral gyrus ([PreCG], 14)",39,"Middle cingulate cortex ([MCC], 39)",0.7598653988999506,0.015959794,0.024810502,0.29450732,0.2701161,TD
1151,697,16,"Postcentral gyrus ([PoCG], 16)",39,"Middle cingulate cortex ([MCC], 39)",0.7614249177203884,-0.055547643,-0.046656627,0.27555305,0.2948694,TD
1152,482,11,"Right postcentral gyrus ([R PoCG], 11)",19,"Middle temporal gyrus ([MTG], 19)",0.7615950744011567,0.03841285,0.030634137,0.224792,0.27212143,ASD
1153,1269,38,"Left inferior parietal lobule ([L IPL], 38)",50,"Cerebellum ([CB], 50)",0.7616908069782261,-0.030914115,-0.038340345,0.22140293,0.25441435,ASD
1154,737,17,"Calcarine gyrus ([CalcarineG], 17)",43,Precuneus (43),0.7622081427489156,0.45638552,0.44909826,0.23054707,0.23890334,ASD
1155,906,22,Fusiform gyrus (22),47,"Anterior cingulate cortex ([ACC], 47)",0.7662822058271778,0.090664536,0.09902962,0.24985233,0.29617703,TD
1156,1219,35,"Superior frontal gyrus ([SFG], 35)",48,Precuneus (48),0.7681694591930736,0.098386765,0.0900008,0.27930844,0.2755642,ASD
1157,193,4,Caudate (4),45,"Anterior cingulate cortex ([ACC], 45)",0.7702455936364117,0.18314248,0.17645374,0.24109408,0.20473355,ASD
1158,887,22,Fusiform gyrus (22),28,"Superior medial frontal gyrus ([SMFG], 28)",0.7720896865217501,-0.14423554,-0.1379758,0.19952317,0.22101396,TD
1159,869,21,"Right middle occipital gyrus ([R MOG], 21)",41,"Middle frontal gyrus ([MiFG], 41)",0.7721069923124805,-0.14258727,-0.14920264,0.2366024,0.20848131,ASD
1160,1105,30,"Right inferior frontal gyrus ([R IFG], 30)",34,"Supplementary motor area ([SMA], 34)",0.773046342130128,0.22267865,0.21578671,0.23539695,0.23072158,ASD
1161,788,19,"Middle temporal gyrus ([MTG], 19)",25,"Middle temporal gyrus ([MTG], 25)",0.7734310117422255,0.21555178,0.20680425,0.2925615,0.29983214,ASD
1162,1222,35,"Superior frontal gyrus ([SFG], 35)",51,"Cerebellum ([CB], 51)",0.7744056928855172,0.07018665,0.06200595,0.28676268,0.26992536,ASD
1163,813,19,"Middle temporal gyrus ([MTG], 19)",50,"Cerebellum ([CB], 50)",0.7777833911043255,0.0061910586,0.01536386,0.3027723,0.3300328,TD
1164,116,3,Putamen (3),17,"Calcarine gyrus ([CalcarineG], 17)",0.777866864293844,-0.068414375,-0.061212823,0.2227286,0.271808,TD
1165,940,23,"Inferior occipital gyrus ([IOG], 23)",51,"Cerebellum ([CB], 51)",0.7780290018017115,-0.005767906,0.0016865388,0.26479626,0.25099882,TD
1166,746,17,"Calcarine gyrus ([CalcarineG], 17)",52,"Cerebellum ([CB], 52)",0.7809497355893058,-0.09752582,-0.10434006,0.22248197,0.25380826,ASD
1167,1334,44,Precuneus (44),46,"Posterior cingulate cortex ([PCC], 46)",0.7816571427636672,0.2570132,0.26453966,0.2590667,0.27020633,TD
1168,82,2,Subthalamus/hypothalamus (2),33,"Left inferior parietal lobue ([R IPL], 33)",0.7841997850646149,0.055067908,0.04790247,0.26004848,0.25032234,ASD
1169,532,12,"Superior parietal lobule ([SPL], 12)",28,"Superior medial frontal gyrus ([SMFG], 28)",0.7856439581964906,-0.12751755,-0.13310699,0.2028559,0.19800447,ASD
1170,946,24,"Lingual gyrus ([LingualG], 24)",28,"Superior medial frontal gyrus ([SMFG], 28)",0.787405073086384,-0.09412709,-0.09934697,0.18974471,0.18776587,ASD
1171,1240,36,"Middle frontal gyrus ([MiFG], 36)",52,"Cerebellum ([CB], 52)",0.7880759792159586,-0.09634368,-0.09028326,0.21520106,0.22422664,TD
1172,1099,29,"Inferior frontal gyrus ([IFG], 29)",51,"Cerebellum ([CB], 51)",0.7889292046824918,-0.0015594757,-0.008368427,0.2493807,0.24669822,ASD
1173,123,3,Putamen (3),24,"Lingual gyrus ([LingualG], 24)",0.789738040303632,-0.04345763,-0.049756348,0.24241856,0.2180565,ASD
1174,78,2,Subthalamus/hypothalamus (2),29,"Inferior frontal gyrus ([IFG], 29)",0.7901427056375495,-0.020719051,-0.014147928,0.21496947,0.26326695,TD
1175,452,10,"Paracentral lobule ([ParaCL], 10)",31,"Middle frontal gyrus ([MiFG], 31)",0.7906754998845004,-0.09872426,-0.104401454,0.20956226,0.2075908,ASD
1176,815,19,"Middle temporal gyrus ([MTG], 19)",52,"Cerebellum ([CB], 52)",0.791709599381484,-0.06492077,-0.055142842,0.32685953,0.39116454,TD
1177,339,7,"Middle temporal gyrus ([MTG], 7)",50,"Cerebellum ([CB], 50)",0.7918776298010334,0.01376257,0.007449517,0.20846842,0.25494567,ASD
1178,219,5,Thalamus (5),23,"Inferior occipital gyrus ([IOG], 23)",0.792330182840265,-0.06203514,-0.0693031,0.26111406,0.27673084,ASD
1179,845,20,Cuneus (20),49,"Posterior cingulate cortex ([PCC], 49)",0.7926046268641571,0.00727206,0.0013898935,0.22711422,0.20914143,ASD
1180,77,2,Subthalamus/hypothalamus (2),28,"Superior medial frontal gyrus ([SMFG], 28)",0.7933391869283328,-0.09035356,-0.08465451,0.21418278,0.21012503,TD
1181,957,24,"Lingual gyrus ([LingualG], 24)",39,"Middle cingulate cortex ([MCC], 39)",0.7939673662822088,-0.18186755,-0.17655337,0.19326523,0.20326284,TD
1182,570,13,"Paracentral lobule ([ParaCL], 13)",26,"Inferior parietal lobule ([IPL], 26)",0.7940602479857424,-0.096523054,-0.09009718,0.23412102,0.245605,TD
1183,120,3,Putamen (3),21,"Right middle occipital gyrus ([R MOG], 21)",0.795068408388651,-0.018974897,-0.025484867,0.25003797,0.23884247,ASD
1184,825,20,Cuneus (20),29,"Inferior frontal gyrus ([IFG], 29)",0.7954270643216601,-0.13569188,-0.13078351,0.17986183,0.18906324,TD
1185,1021,26,"Inferior parietal lobule ([IPL], 26)",48,Precuneus (48),0.7960294044258841,0.13282943,0.12687944,0.22835338,0.22063181,ASD
1186,119,3,Putamen (3),20,Cuneus (20),0.7961798297087581,-0.11830429,-0.1122022,0.22916514,0.23151954,TD
1187,843,20,Cuneus (20),47,"Anterior cingulate cortex ([ACC], 47)",0.7974668718575495,-0.12832001,-0.13374203,0.19871473,0.21283147,ASD
1188,1267,38,"Left inferior parietal lobule ([L IPL], 38)",48,Precuneus (48),0.797677573025444,0.06070001,0.05463932,0.23035413,0.23071077,ASD
1189,575,13,"Paracentral lobule ([ParaCL], 13)",31,"Middle frontal gyrus ([MiFG], 31)",0.7985376690406404,0.04274788,0.03622988,0.25691187,0.24115287,ASD
1190,150,3,Putamen (3),51,"Cerebellum ([CB], 51)",0.8001400831768853,-0.16456276,-0.15685967,0.27092275,0.31958863,TD
1191,526,12,"Superior parietal lobule ([SPL], 12)",22,Fusiform gyrus (22),0.8010680403055732,-0.13481782,-0.12813875,0.24865374,0.2676186,TD
1192,1196,34,"Supplementary motor area ([SMA], 34)",43,Precuneus (43),0.8020064948894667,-0.11436387,-0.11957415,0.21857984,0.18593343,ASD
